product_name,code,category_name,B1 ויטמין,B6 ויטמין,סיבים תזונתיים,חומצה פולית,אנרגיה,חלבונים,פחמימות,שומנים,נתרן,B3 ויטמין,אשלגן,C ויטמין,ברזל,B2 ויטמין,K ויטמין,E ויטמין,מגנזיום,סוכרים מתוך פחמימות,A ויטמין,סיבים תזונתים,אבץ,מתוכם סוכר מוסף,מתוכם שומן רווי,חומצות שומן טרנס,כפיות סוכר,סידן,כולסטרול,שומן חד בלתי רווי,שומן רב בלתי רווי,סוכרים,נתרן מופחת,רב כהלים,לקטוז,D ויטמין,חלבונים (אלבומין|קזאין‎ 40|60),מתוך הפחמימות לקטוז,ויטמין D קלציפרול,3 חומצות שומן אומגה,DHA + EPA,קפאין,B12 ויטמין,ניאצין,שומן ללא טרנס,B5 ויטמין,חומצה פנתוטנית,שומן רווי,שומן טרנס,חומצות שומן רווי,ניקוטינאמיד,סיבים בלתי מסיבים,מתוכם שומן בלתי רווי,6 חומצות שומן אומגה,מתוך סוכרים חומצות אורגניות,רטיבות,אפר,סוכרוז,ביוטין,יוד,זרחן,מלח,ליקופן,מנגן,סיבים מסיסים,חומצות שומן אולאית,ויטמין E שווי אלפא טוקופרול,חומצת חומץ,ויטמין A שווי רטינול,חומצה אסקורבית,עמילן,ARA חומצת שומן,DHA חומצת שומן,נוקלאוטידים,חומצת שומן לינולאית,חומצת שומן לינולנית,סלניום,נחושת,טאורין,כולין,אינוסיטול,לוטאין,חומצה אלפא לינולנית,גלקטואוליגוסכרידים,כלור,קרניטין,כלוריד,חומצת שומן AA,ויטמין B3 ניקוטינאמיד שווי חומ,K אשלגן,לחות,כרום,מוליבדן,בלתי רווי,חומצה לאורית,חומצה לינולאית,DHA,EPA,כלורופיל
תיבול לפיצה,P_134314,בישול אפיה ושימורים,0,10.4,0,279,6.9,57.7,2.3,8644,0,0,0,0,0,0,0,0,34.7,0,0,0,0,0.6,פחות מ 0.5,0,0,פחות מ 2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
גריל עוף במיכל,P_7290014217225,בישול אפיה ושימורים,0,0.1,0,1.5,0.1,0.2,0.1,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,פחות מ 0.5,0,0,פחות מ 2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
תבלין גריל עוף,P_7290010002320,בישול אפיה ושימורים,0,14.4,0,275,7.9,36.7,7.5,29234,0,0,0,0,0,0,0,0,18,0,0,0,0,1,פחות מ 0.5,0,0,פחות מ 2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
חוואיג' במיכל,P_134970,בישול אפיה ושימורים,0,0.1,0,3.9,0.1,0.6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,פחות מ 0.5,0,0,פחות מ 2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
תיבול לשווארמה,P_7290011964702,בישול אפיה ושימורים,0,0.2,0,2.7,0.1,0.4,0.1,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,פחות מ 0.5,0,0,פחות מ 2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
תערובת תיבול טוסקנה,P_7290014217157,בישול אפיה ושימורים,0,0.1,0,2.8,0.1,0.5,0.1,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,פחות מ 0.5,0,0,פחות מ 2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
תערובת תיבול לפרגיות,P_7290014217263,בישול אפיה ושימורים,0,0.1,0,2.8,0.1,0.5,0.1,78.4,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.1,פחות מ 0.5,0,0,פחות מ 2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
אבקת קרי,P_7290014217355,בישול אפיה ושימורים,0,0.2,0,3.1,0.1,0.5,0.1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,פחות מ 0.5,0,0,פחות מ 2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
פפריקה מתוקה בשמן,P_7290015324571,בישול אפיה ושימורים,0,0.3,0,4,0.1,0.2,0.3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,פחות מ 0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
פפריקה מתוקה בשמן,P_134376,בישול אפיה ושימורים,0,0.3,0,4.3,0.1,0.5,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,פחות מ 0.5,0,0,פחות מ 2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"תיבול לתפו""א",P_134758,בישול אפיה ושימורים,0,0.1,0,3.6,0.1,0.7,0.1,31,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.1,פחות מ 0.5,0,0,פחות מ 2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
תיבול לקציצות,P_7290014217362,בישול אפיה ושימורים,0,0.1,0,2.6,0.1,0.4,0.1,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,פחות מ 0.5,0,0,פחות מ 2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
תערובת תיבול ראס אל חנות,P_7290014217140,בישול אפיה ושימורים,0,0.3,0,3.5,0.1,0.5,0.1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,פחות מ 0.5,0,0,פחות מ 2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
תיבול על האש,P_7290011964689,בישול אפיה ושימורים,0,12.5,0,300,9.4,54.4,7.8,6531,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,פחות מ 0.5,0,0,פחות מ 2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
תערובת תיבול לעוף במיכל,P_7290014217027,בישול אפיה ושימורים,0,0.1,0,2,0.1,0.4,0.1,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,פחות מ 0.5,0,0,פחות מ 2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
תערובת תיבול לדגים במיכל,P_7290014217010,בישול אפיה ושימורים,0,0.2,0,2.5,0.1,0.5,0.1,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,פחות מ 0.5,0,0,פחות מ 2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
תערובת תיבול גריל דג,P_7290014217171,בישול אפיה ושימורים,0,0.1,0,2.6,0.1,0.6,0.1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,פחות מ 0.5,0,0,פחות מ 2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
פפריקה בטעם מעושן,P_7290010002177,בישול אפיה ושימורים,0,35.5,0,492,14.4,53.8,16.5,33,0,0,0,0,0,0,0,0,9.6,0,0,0,0,2.5,פחות מ 0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
תערובת תיבול ט.צ'ילי דבש,P_7290010002238,בישול אפיה ושימורים,0,10.5,0,324,5.4,60.4,4.7,7539,0,0,0,0,0,0,0,0,42.6,0,0,0,0,0.5,פחות מ 0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
זעתר בשקית,P_7290015324076,בישול אפיה ושימורים,0,0.2,0,4.8,0.2,0.1,0.3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,פחות מ 0.5,0,0,פחות מ 2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
גריל עוף בשקית,P_7290015324069,בישול אפיה ושימורים,0,0.1,0,1.5,0.1,0.2,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,פחות מ 0.5,0,0,פחות מ 2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
בהרט בשקית,P_7290015324113,בישול אפיה ושימורים,0,0.4,0,4,0.1,0.7,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,פחות מ 0.5,0,0,פחות מ 2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
פפריקה בשמן בשקית,P_7290015324038,בישול אפיה ושימורים,0,0.3,0,4.3,0.1,0.5,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,פחות מ 0.5,0,0,פחות מ 2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
על האש בשקית,P_7290015324168,בישול אפיה ושימורים,0,0.1,0,2.6,0.1,0.4,0.1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,פחות מ 0.5,0,0,פחות מ 2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
תערובת לעוף צ'ילי שום,P_7290014217386,בישול אפיה ושימורים,0,0.6,0,13.9,0.6,2.2,0.2,377,0,0,0,0,0,0,0,0,1.4,0,0,0,0,פחות מ 0.1,פחות מ 0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
תערובת לעוף פפריקה שום,P_7290014217379,בישול אפיה ושימורים,0,0.6,0,13.9,0.6,2.2,0.2,377,0,0,0,0,0,0,0,0,1.4,0,0,0,0,פחות מ 0.1,פחות מ 0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
מלח ים במטחנה,P_80273639,בישול אפיה ושימורים,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
סומק מיכל פלסטי,P_7290014217201,בישול אפיה ושימורים,0,0.3,0,2.8,0.1,0.6,0.1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,פחות מ 0.5,0,0,פחות מ 2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
תערובת תיבול פילדלפיה,P_7290014217492,בישול אפיה ושימורים,0,0.2,0,3,0.1,0.5,0.1,79,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.1,פחות מ 0.5,0,0,פחות מ 2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
תערובת עשבי תיבול איטלקי,P_7290014217478,בישול אפיה ושימורים,0,0.4,0,3.5,0.1,0.7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,פחות מ 0.5,0,0,פחות מ 2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
תערובת תיבול קייג'ון,P_7290014217485,בישול אפיה ושימורים,0,0.2,0,2.9,0.1,0.5,0.1,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,פחות מ 0.5,0,0,פחות מ 2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
תערובת תיבול לדג,P_2517566,בישול אפיה ושימורים,0,0,0,2.9,0.1,0.5,0.1,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,פחות מ 0.5,0,0,פחות מ 2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
תערובת תיבול לעוף,P_2517580,בישול אפיה ושימורים,0,0.2,0,3,0.1,0.5,0.1,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,פחות מ 0.5,0,0,פחות מ 2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
תיבול לגריל עוף,P_7290014673397,בישול אפיה ושימורים,0,21,0,254,8,27,8,11000,0,0,0,0,0,0,0,0,13.7,0,0,0,0,1.4,פחות מ 0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
תערובת חריפה אש,P_7290010002986,בישול אפיה ושימורים,0,0,0,451,13,50,22.1,137,0,0,0,0,0,0,0,0,9,0,0,0,0,2.8,פחות מ 0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
זעתר עם שומשום נחלה,P_8981279,בישול אפיה ושימורים,0,0,0,571,19.65,24.85,43.67,1760,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,0.131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
תערובת זעתר שומשום,P_8981538,בישול אפיה ושימורים,0,0,0,571,19.65,24.85,43.67,1760,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,0.131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
מלח ורוד הימלאיה במטחנה,P_8004708018987,בישול אפיה ושימורים,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
קוואקר שיבולת שועל דקה,P_7290016882506,בישול אפיה ושימורים,0,10,0,372,13.5,58.7,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,פחות מ 0.5,0,0,פחות מ 2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
קוואקר שיבולת שועל עבה,P_7290016882513,בישול אפיה ושימורים,0,10,0,372,13.5,58.7,0.7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,פחות מ 0.5,0,0,פחות מ 2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
זרעי צ'יה,P_7290016882605,בישול אפיה ושימורים,0,34,0,486,16.5,42,30.7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,פחות מ 0.5,0,0,פחות מ 2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
גוגי ברי,P_7290016882612,בישול אפיה ושימורים,0,4.8,0,321,14.07,69.29,1.79,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,פחות מ 0.5,0,0,פחות מ 2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
שומשום לבן,P_7290016882551,בישול אפיה ושימורים,0,12,0,575,18,24,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,7,פחות מ 0.5,0,0,פחות מ 2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
קוקוס טחון,P_7290016882599,בישול אפיה ושימורים,0,6.4,0,595,5.5,45,50,20,0,0,0,0,0,0,0,0,0,0,0,0,0,41,פחות מ 0.5,0,0,פחות מ 2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
זרעי פשתן,P_7290016882544,בישול אפיה ושימורים,0,27.3,0,534,18.3,28.8,12.16,30,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,פחות מ 0.5,0,0,פחות מ 2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
פרג,P_7290016882537,בישול אפיה ושימורים,0,27.3,0,525,18,28,41,26,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,פחות מ 0.5,0,0,פחות מ 2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
עדשים שחורות,P_7290016882520,בישול אפיה ושימורים,0,0,0,345,25,59,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,פחות מ 0.5,0,0,פחות מ 2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
שומשום מלא חום,P_7290016882568,בישול אפיה ושימורים,0,12,0,575,18,24,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,7,פחות מ 0.5,0,0,פחות מ 2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
דבש טבעי לחיץ,P_7296073179863,בישול אפיה ושימורים,0,0,0,332,0,83,0,0,0,0,0,0,0,0,0,0,83,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
דבש טבעי בבקבוק לחיץ,P_7296073173045,בישול אפיה ושימורים,0,0,0,332,0,83,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
סירופ סילאן בבקבוק לחיץ,P_7296073208624,בישול אפיה ושימורים,0,1.5,0,317,0,78,0,30,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
סילאן טבעי לחיץ פרימיום,P_7296073364658,בישול אפיה ושימורים,0,1,0,276,1.5,67,0,10.5,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
